qid,hop_count,qtype,system,precision,recall,f1,exact,n_pred,n_match,retr_recall,ctx_words,answer
Q094,4,gene_to_disease,rag_hybrid,0.75,1.0,0.8571428571428571,1.0,4,3,1.0,909,"Breast Cancer, Lung Adenocarcinoma, Solid Tumor, Melanoma"
Q095,4,gene_to_disease,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,0,NON DETERMINABILE
Q095,4,gene_to_disease,rag_dense,1.0,1.0,1.0,1.0,1,1,1.0,997,Lynch Syndrome
Q095,4,gene_to_disease,rag_bm25,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,807,"Lynch Syndrome, Cancer"
Q095,4,gene_to_disease,rag_hybrid,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,916,"Lynch Syndrome, Von Hippel-Lindau Disease"
Q096,4,gene_to_disease,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,0,NON DETERMINABILE
Q096,4,gene_to_disease,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,966,NON DETERMINABILE
Q096,4,gene_to_disease,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,913,Colorectal Cancer
Q096,4,gene_to_disease,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,917,Colorectal Cancer
Q097,4,gene_to_disease,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,0,NON DETERMINABILE
Q097,4,gene_to_disease,rag_dense,0.0,0.0,0.0,0.0,0,0,1.0,983,NON DETERMINABILE
Q097,4,gene_to_disease,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,796,Prostate Cancer
Q097,4,gene_to_disease,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,974,Prostate Cancer
Q098,4,gene_to_disease,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,0,NON DETERMINABILE
Q098,4,gene_to_disease,rag_dense,0.0,0.0,0.0,0.0,1,0,0.0,992,Hereditary Cancer Syndromes
Q098,4,gene_to_disease,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,831,Meningioma
Q098,4,gene_to_disease,rag_hybrid,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,814,"Meningioma, Von Hippel-Lindau Disease"
Q099,4,gene_to_disease,graphrag,0.0,0.0,0.0,0.0,3,0,0.0,0,"Leucemia mieloide acuta, sindromi mielodisplastiche, neoplasie mieloproliferative croniche"
Q099,4,gene_to_disease,rag_dense,1.0,0.5,0.6666666666666666,0.0,1,1,0.5,923,Acute Myeloid Leukemia
Q099,4,gene_to_disease,rag_bm25,1.0,1.0,1.0,1.0,2,2,1.0,809,"Acute Myeloid Leukemia, Myelofibrosis"
Q099,4,gene_to_disease,rag_hybrid,1.0,1.0,1.0,1.0,2,2,1.0,914,"Acute Myeloid Leukemia, Myelofibrosis"
Q100,4,gene_to_disease,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,0,NON DETERMINABILE
Q100,4,gene_to_disease,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,957,NON DETERMINABILE
Q100,4,gene_to_disease,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,784,Lung Non-small Cell Carcinoma
Q100,4,gene_to_disease,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,923,Lung Non-small Cell Carcinoma
Q101,4,gene_to_disease,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,86,NON DETERMINABILE
Q101,4,gene_to_disease,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,955,NON DETERMINABILE
Q101,4,gene_to_disease,rag_bm25,0.25,1.0,0.4,1.0,8,2,1.0,895,"Lung Adenocarcinoma, Lung Non-small Cell Carcinoma, NSCLC, Gastric cancer, Ovarian cancer, Cholangiocarcinoma, Colorectal cancer, Angiosarcoma"
Q101,4,gene_to_disease,rag_hybrid,0.3333333333333333,0.5,0.4,0.0,3,1,0.5,902,"Lung Non-small Cell Carcinoma, Low Grade Glioma, Colorectal Adenocarcinoma"
Q102,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,5,5,1.0,61,"CISPLATIN, FLUOROURACIL, ALISERTIB, PACLITAXEL, PLATINUM COMPOUND"
Q102,4,gene_to_drug,rag_dense,0.25,0.2,0.2222222222222222,0.0,4,1,0.2,921,"TEMOZOLOMIDE, SUNITINIB, PACLITAXEL, Vepdegestrant"
Q102,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,5,5,1.0,867,"PLATINUM COMPOUND, CISPLATIN, FLUOROURACIL, ALISERTIB, PACLITAXEL, CISPLATIN, ALISERTIB"
Q102,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,5,5,1.0,900,"PLATINUM COMPOUND, PACLITAXEL, CISPLATIN, FLUOROURACIL, ALISERTIB"
Q103,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,OLAPARIB
Q103,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,981,NON DETERMINABILE
Q103,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,894,Olaparib
Q103,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,920,OLAPARIB
Q104,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,4,4,1.0,48,"CRENOLANIB, IMATINIB, SUNITINIB, PONATINIB"
Q104,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,951,NON DETERMINABILE
Q104,4,gene_to_drug,rag_bm25,0.4,0.5,0.4444444444444445,0.0,5,2,0.5,818,"IMATINIB, SUNITINIB, AVAPRITINIB, NILOTINIB, SORAFENIB"
Q104,4,gene_to_drug,rag_hybrid,0.5,0.75,0.6,0.0,6,3,0.75,846,"Avapritinib, Sunitinib, Imatinib, Ponatinib, Nilotinib, Sorafenib"
Q105,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,5,5,1.0,62,"JQ1, TRAMETINIB, SOTRASTAURIN ACETATE, MIRDAMETINIB, SELUMETINIB SULFATE"
Q105,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,929,NON DETERMINABILE
Q105,4,gene_to_drug,rag_bm25,0.8333333333333334,1.0,0.9090909090909092,1.0,6,5,1.0,835,"CABOZANTINIB S-MALATE, TRAMETINIB, JQ1, MIRDAMETINIB, SOTRASTAURIN ACETATE, SELUMETINIB SULFATE"
Q105,4,gene_to_drug,rag_hybrid,0.75,0.6,0.6666666666666665,0.0,4,3,1.0,827,"TRAMETINIB, JQ1, SELUMETINIB SULFATE, CABOZANTINIB"
Q106,4,gene_to_drug,graphrag,0.6666666666666666,1.0,0.8,1.0,3,2,1.0,30,"IMATINIB, EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR, BCL2L11"
Q106,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,843,NON DETERMINABILE
Q106,4,gene_to_drug,rag_bm25,0.4,1.0,0.5714285714285715,1.0,5,2,1.0,863,"Lung Non-small Cell Carcinoma, Chronic Myeloid Leukemia, EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR, IMATINIB, BCL2L11"
Q106,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,2,2,1.0,881,"IMATINIB, EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR"
Q107,4,gene_to_drug,graphrag,0.0,0.0,0.0,0.0,1,0,1.0,12,Gemcitabina
Q107,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,903,NON DETERMINABILE
Q107,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,866,GEMCITABINE
Q107,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,885,GEMCITABINE
Q108,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,2,2,1.0,24,"JQ1, I-BET151"
Q108,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,857,NON DETERMINABILE
Q108,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,2,2,1.0,908,"I-BET151, JQ1"
Q108,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,2,2,1.0,897,"I-BET151, JQ1"
Q109,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,PALBOCICLIB
Q109,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,971,NON DETERMINABILE
Q109,4,gene_to_drug,rag_bm25,0.2,1.0,0.3333333333333333,1.0,5,1,1.0,883,"PALBOCICLIB, ABEMACICLIB, KYT-0353, RIBOCICLIB, RONICICLIB"
Q109,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,877,PALBOCICLIB
Q110,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,4,4,1.0,50,"CYTARABINE HYDROCHLORIDE, GEMCITABINE, DOXORUBICIN HYDROCHLORIDE, SALINOMYCIN"
Q110,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,973,NON DETERMINABILE
Q110,4,gene_to_drug,rag_bm25,0.8,1.0,0.888888888888889,1.0,5,4,1.0,900,"DOXORUBICIN HYDROCHLORIDE, SALINOMYCIN, CYTARABINE HYDROCHLORIDE, GEMCITABINE, OXALIPLATIN, SALINOMYCIN"
Q110,4,gene_to_drug,rag_hybrid,0.8,1.0,0.888888888888889,1.0,5,4,1.0,957,"CYTARABINE HYDROCHLORIDE, DOXORUBICIN HYDROCHLORIDE, GEMCITABINE, SALINOMYCIN, OXALIPLATIN"
Q111,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,TRAMETINIB
Q111,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,939,NON DETERMINABILE
Q111,4,gene_to_drug,rag_bm25,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,983,"TRAMETINIB, GSK1120212"
Q111,4,gene_to_drug,rag_hybrid,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,917,"TRAMETINIB, GSK1120212"
Q112,4,gene_to_drug,graphrag,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,12,"GEMCITABINE, HSPB1"
Q112,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,968,NON DETERMINABILE
Q112,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,899,GEMCITABINE
Q112,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,865,GEMCITABINE
Q113,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,2,2,1.0,25,"TRETINOIN, ARSENIC TRIOXIDE"
Q113,4,gene_to_drug,rag_dense,0.5,0.5,0.5,0.0,2,1,0.5,912,"TRETINOIN, BORTEZOMIB"
Q113,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,2,2,1.0,889,"TRETINOIN, ARSENIC TRIOXIDE"
Q113,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,2,2,1.0,889,"TRETINOIN, ARSENIC TRIOXIDE"
Q114,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,2,2,1.0,24,"FULVESTRANT, PACLITAXEL"
Q114,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,979,NON DETERMINABILE
Q114,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,2,2,1.0,875,"FULVESTRANT, PACLITAXEL"
Q114,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,2,2,1.0,935,"FULVESTRANT, PACLITAXEL"
Q115,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,IPILIMUMAB
Q115,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,978,NON DETERMINABILE
Q115,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,879,IPILIMUMAB
Q115,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,952,IPILIMUMAB
Q116,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,TAMOXIFEN
Q116,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,918,NON DETERMINABILE
Q116,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,950,TAMOXIFEN
Q116,4,gene_to_drug,rag_hybrid,1.0,1.0,1.0,1.0,1,1,1.0,929,TAMOXIFEN
Q117,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,13,AMRUBICIN HYDROCHLORIDE
Q117,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,975,NON DETERMINABILE
Q117,4,gene_to_drug,rag_bm25,0.0555555555555555,1.0,0.1052631578947368,1.0,18,1,1.0,853,"AMRUBICIN HYDROCHLORIDE, NSC84167, ACETAMINOPHEN, BENZENE, BETA-LAPACHONE PRODRUG ARQ 761, CHEMBL:CHEMBL1287866, CHEMBL:CHEMBL1287867, CHEMBL:CHEMBL1287895, CHEMBL:CHEMBL1288253, CHEMBL:CHEMBL1288281, CHEMBL:CHEMBL1983317, CHEMBL:CHEMBL476968, CYTARABINE, DICUMAROL, DOXORUBICIN HYDROCHLORIDE, ETHACR"
Q117,4,gene_to_drug,rag_hybrid,0.0625,1.0,0.1176470588235294,1.0,16,1,1.0,932,"AMRUBICIN HYDROCHLORIDE, ACETAMINOPHEN, BENZENE, BETA-LAPACHONE PRODRUG ARQ 761, CHEMBL:CHEMBL1287866, CHEMBL:CHEMBL1287867, CHEMBL:CHEMBL1287895, CHEMBL:CHEMBL1288253, CHEMBL:CHEMBL1288281, CHEMBL:CHEMBL1983317, CHEMBL:CHEMBL476968, CYTARABINE, DICUMAROL, DOXORUBICIN HYDROCHLORIDE, ETHACRYNIC ACID,"
Q118,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,3,3,1.0,39,"CURAXIN CBL0137, JQ1, PANOBINOSTAT"
Q118,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,844,NON DETERMINABILE
Q118,4,gene_to_drug,rag_bm25,0.2,1.0,0.3333333333333333,1.0,15,3,1.0,895,"FACT COMPLEX-TARGETING CURAXIN CBL0137, JQ1, PANOBINOSTAT, ARSENIC TRIOXIDE, BIRABRESIB, BUTHIONINE SULFOXIMINE, CISPLATIN, CYCLOPHOSPHAMIDE ANHYDROUS, DINUTUXIMAB, EFLORNITHINE, ETOPOSIDE, GSK126, JQEZ5, NIRAPARIB, OLAPARIB"
Q118,4,gene_to_drug,rag_hybrid,0.1764705882352941,1.0,0.3,1.0,17,3,1.0,843,"ARSENIC TRIOXIDE, BIRABRESIB, BUTHIONINE SULFOXIMINE, CISPLATIN, CYCLOPHOSPHAMIDE ANHYDROUS, DINUTUXIMAB, EFLORNITHINE, ETOPOSIDE, FACT COMPLEX-TARGETING CURAXIN CBL0137, GSK126, JQ1, JQEZ5, NIRAPARIB, OLAPARIB, PANOBINOSTAT, BRIGATINIB, I-BET151"
Q119,4,gene_to_drug,graphrag,0.0952380952380952,1.0,0.1739130434782608,1.0,63,6,1.0,893,"IPILIMUMAB, NIVOLUMAB, PEMBROLIZUMAB, DOSTARLIMAB, CARBOPLATIN, PACLITAXEL, EGFR, GEFITINIB, ERLOTINIB, AFATINIB, LAPATINIB, DACOMITINIB, NERATINIB MALEATE, CANERTINIB, MULTIKINASE INHIBITOR AEE788, CRIZOTINIB, CETUXIMAB, OSIMERTINIB, RAMUCIRUMAB, AMIVANTAMAB, LAZERTINIB, STAUROSPORINE, ROCILETINIB,"
Q119,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,6,0,0.0,847,"RET, SELPERCATINIB, KRAS, BRAF, CETUXIMAB, PANITUMUMAB"
Q119,4,gene_to_drug,rag_bm25,0.0,0.0,0.0,0.0,6,0,0.3333333333333333,898,"KRAS, EGFR, PD-L1, ALK, BRAF, ROSE"
Q119,4,gene_to_drug,rag_hybrid,0.2222222222222222,0.3333333333333333,0.2666666666666666,0.0,9,2,0.5,900,"KRAS, EGFR, CD274, TMB, ATEZOLIZUMAB, AVELUMAB, GEFITINIB, NIVOLUMAB, PEMBROLIZUMAB"
Q120,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,4,4,1.0,51,"EVEROLIMUS, WYE-354, MTOR KINASE INHIBITOR PP242, DACTOLISIB"
Q120,4,gene_to_drug,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,915,NON DETERMINABILE
Q120,4,gene_to_drug,rag_bm25,1.0,1.0,1.0,1.0,4,4,1.0,971,"EVEROLIMUS, DACTOLISIB, MTOR KINASE INHIBITOR PP242, WYE-354"
Q120,4,gene_to_drug,rag_hybrid,0.2105263157894736,1.0,0.3478260869565217,1.0,19,4,1.0,953,"ABEMACICLIB, AT-7519, BSJ-03-123, BSJ-03-204, BSJ-04-132, CDK/CRK INHIBITOR, CIMPUCICLIB, CP-10, CROZBACICLIB, DALPICICLIB, DACTOLISIB, EBVACICLIB, EVEROLIMUS, INIXACICLIB, LEROCICLIB, MTOR KINASE INHIBITOR PP242, NARAZACICLIB, PACLITAXEL, WYE-354"
Q121,4,gene_to_drug,graphrag,1.0,1.0,1.0,1.0,3,3,1.0,36,"PANITUMUMAB, CETUXIMAB, FLUOROURACIL
"
Q121,4,gene_to_drug,rag_dense,0.5,0.6666666666666666,0.5714285714285715,0.0,4,2,0.6666666666666666,910,"CETUXIMAB, FLUOROURACIL, TEMOZOLOMIDE, NCT05773651"
Q121,4,gene_to_drug,rag_bm25,0.6,1.0,0.7499999999999999,1.0,5,3,1.0,894,"FLUOROURACIL, CETUXIMAB, PANITUMUMAB, GEMCITABINE, SIROLIMUS"
Q121,4,gene_to_drug,rag_hybrid,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3,2,1.0,910,"CETUXIMAB, FLUOROURACIL, TEMOZOLOMIDE"
Q122,5,gene_evidence_trial_bridge,graphrag,0.625,1.0,0.7692307692307693,1.0,8,5,1.0,84,"IMATINIB, PONATINIB, NILOTINIB, BAFETINIB, DASATINIB, BOSUTINIB, AXITINIB, ABL1"
Q122,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,886,NON DETERMINABILE
Q122,5,gene_evidence_trial_bridge,rag_bm25,0.4,0.4,0.4000000000000001,0.0,5,2,0.6,891,"DASATINIB, AXITINIB, PONATINIB, ABL1, BCR::ABL1 Fusion"
Q122,5,gene_evidence_trial_bridge,rag_hybrid,0.4,0.4,0.4000000000000001,0.0,5,2,0.4,913,"IMATINIB, DASATINIB, AXITINIB, ABL1, BCR::ABL1"
Q123,5,gene_evidence_trial_bridge,graphrag,0.1666666666666666,1.0,0.2857142857142857,1.0,6,1,1.0,73,"TEMOZOLOMIDE, OLAPARIB, DOXORUBICIN HYDROCHLORIDE, NU-7441, KU-0060648, PACLITAXEL"
Q123,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,921,NON DETERMINABILE
Q123,5,gene_evidence_trial_bridge,rag_bm25,0.2,1.0,0.3333333333333333,1.0,5,1,1.0,810,"OLAPARIB, TEMOZOLOMIDE, KU-0060648, NU-7441, PJ-34"
Q123,5,gene_evidence_trial_bridge,rag_hybrid,0.25,1.0,0.4,1.0,4,1,1.0,847,"OLAPARIB, TEMOZOLOMIDE, KU-0060648, NU-7441"
Q124,5,gene_evidence_trial_bridge,graphrag,0.25,1.0,0.4,1.0,8,2,1.0,102,"EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR, PANITUMUMAB, CETUXIMAB, AFATINIB, ALVOCIDIB, PALBOCICLIB, LETROZOLE, LINSITINIB"
Q124,5,gene_evidence_trial_bridge,rag_dense,0.3333333333333333,0.5,0.4,0.0,3,1,1.0,943,"PALBOCICLIB, CEPHALOTHIN, OLAPARIB"
Q124,5,gene_evidence_trial_bridge,rag_bm25,0.5,0.5,0.5,0.0,2,1,0.5,825,"PALBOCICLIB, LETROZOLE"
Q124,5,gene_evidence_trial_bridge,rag_hybrid,0.5,0.5,0.5,0.0,2,1,0.5,802,"PALBOCICLIB, LETROZOLE"
Q125,5,gene_evidence_trial_bridge,graphrag,0.3333333333333333,1.0,0.5,1.0,6,2,1.0,73,"DAUNORUBICIN HYDROCHLORIDE, IDARUBICIN, DECITABINE, ATEZOLIZUMAB, PEMBROLIZUMAB, NIVOLUMAB"
Q125,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,922,NON DETERMINABILE
Q125,5,gene_evidence_trial_bridge,rag_bm25,1.0,0.5,0.6666666666666666,0.0,1,1,0.5,890,DECITABINE
Q125,5,gene_evidence_trial_bridge,rag_hybrid,1.0,0.5,0.6666666666666666,0.0,1,1,0.5,901,DECITABINE
Q126,5,gene_evidence_trial_bridge,graphrag,0.125,1.0,0.2222222222222222,1.0,8,1,1.0,85,"PONATINIB, INFIGRATINIB, ERDAFITINIB, PD173074, DOVITINIB, FEXAGRATINIB, PAZOPANIB HYDROCHLORIDE, FGFR2"
Q126,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,2,0,1.0,868,"Pemigatinib, FoundationOne CDx"
Q126,5,gene_evidence_trial_bridge,rag_bm25,0.1666666666666666,1.0,0.2857142857142857,1.0,6,1,1.0,840,"FGFR2, INFIGRATINIB, ERDAFITINIB, PEMIGATINIB, FEXAGRATINIB, PD173074"
Q126,5,gene_evidence_trial_bridge,rag_hybrid,0.1666666666666666,1.0,0.2857142857142857,1.0,6,1,1.0,793,"Pemigatinib, Erdafitinib, Infigratinib, Ponatinib, Fexagratinib, PD173074"
Q127,5,gene_evidence_trial_bridge,graphrag,0.1,1.0,0.1818181818181818,1.0,50,5,1.0,708,"IVOSIDENIB, TRAMETINIB, VINBLASTINE, DABRAFENIB, SELUMETINIB SULFATE, VINBLASTINE SULFATE, AZACITIDINE, DECITABINE, VENETOCLAX, TALAZOPARIB, AZD9574, TEMOZOLOMIDE, TRASTUZUMAB, CYCLOPHOSPHAMIDE, VORASIDENIB, PEMBROLIZUMAB, INTERFERON GAMMA-1B, RUXOLITINIB, VACCINE, OLUTASIDENIB, ENASIDENIB, OLAPARIB"
Q127,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,918,NON DETERMINABILE
Q127,5,gene_evidence_trial_bridge,rag_bm25,0.5,0.4,0.4444444444444445,0.0,4,2,0.4,901,"Ivosidenib, Olutasidenib, Vorasidenib, AGI-5198"
Q127,5,gene_evidence_trial_bridge,rag_hybrid,0.3333333333333333,0.2,0.25,0.0,3,1,0.4,884,"Ivosidenib, Olutasidenib, AG-120"
Q128,5,gene_evidence_trial_bridge,graphrag,0.088235294117647,1.0,0.1621621621621622,1.0,34,3,1.0,482,"DABRAFENIB, TRAMETINIB, AZACITIDINE, DECITABINE, VENETOCLAX, TALAZOPARIB, INTERFERON GAMMA-1B, VACCINE, ENASIDENIB, IVOSIDENIB, OLAPARIB, NIVOLUMAB, OLUTASIDENIB, LY3410738, GILTERITINIB, VORASIDENIB, TEMOZOLOMIDE, ZOTIRACICLIB, GEMCITABINE, CISPLATIN, DURVALUMAB, CERALASERTIB, CYTARABINE, DAUNORUBI"
Q128,5,gene_evidence_trial_bridge,rag_dense,1.0,0.3333333333333333,0.5,0.0,1,1,0.3333333333333333,911,Enasidenib
Q128,5,gene_evidence_trial_bridge,rag_bm25,1.0,0.3333333333333333,0.5,0.0,1,1,0.3333333333333333,893,Enasidenib
Q128,5,gene_evidence_trial_bridge,rag_hybrid,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,1,0.3333333333333333,911,"Enasidenib, Azacitidine, AG 221"
Q129,5,gene_evidence_trial_bridge,graphrag,0.4,1.0,0.5714285714285715,1.0,10,4,1.0,121,"MIDOSTAURIN, IMATINIB, DASATINIB, SUNITINIB, SORAFENIB, NILOTINIB, PICTILISIB, SELUMETINIB SULFATE, PONATINIB, TANDUTINIB"
Q129,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,927,NON DETERMINABILE
Q129,5,gene_evidence_trial_bridge,rag_bm25,0.6666666666666666,0.5,0.5714285714285715,0.0,3,2,0.5,859,"IMATINIB, SUNITINIB, DASATINIB"
Q129,5,gene_evidence_trial_bridge,rag_hybrid,1.0,0.5,0.6666666666666666,0.0,2,2,0.5,901,"IMATINIB, SUNITINIB"
Q130,5,gene_evidence_trial_bridge,graphrag,0.6666666666666666,1.0,0.8,1.0,3,2,1.0,24,"OXALIPLATIN, NIVOLUMAB, MLH1"
Q130,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,2,0,0.0,892,"MLH1, Larotrectinib"
Q130,5,gene_evidence_trial_bridge,rag_bm25,1.0,0.5,0.6666666666666666,0.0,1,1,0.5,821,OXALIPLATIN
Q130,5,gene_evidence_trial_bridge,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.0,899,NON DETERMINABILE
Q131,5,gene_evidence_trial_bridge,graphrag,0.6666666666666666,1.0,0.8,1.0,3,2,1.0,39,"DURVALUMAB, ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680, NIVOLUMAB"
Q131,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,929,NON DETERMINABILE
Q131,5,gene_evidence_trial_bridge,rag_bm25,0.1333333333333333,1.0,0.2352941176470588,1.0,15,2,1.0,814,"ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680, ATEZOLIZUMAB, AVELUMAB, BAICALEIN, CAPECITABINE, CARBOPLATIN, CISPLATIN, CYTARABINE, DOSTARLIMAB, DOXORUBICIN HYDROCHLORIDE, DURVALUMAB, FLUOROURACIL, IPILIMUMAB, NIVOLUMAB, OXALIPLATIN"
Q131,5,gene_evidence_trial_bridge,rag_hybrid,0.6666666666666666,1.0,0.8,1.0,3,2,1.0,846,"ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680, DURVALUMAB, NIVOLUMAB"
Q132,5,gene_evidence_trial_bridge,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,19,DURVALUMAB
Q132,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,905,NON DETERMINABILE
Q132,5,gene_evidence_trial_bridge,rag_bm25,0.3333333333333333,1.0,0.5,1.0,3,1,1.0,904,"ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680, DURVALUMAB, TRASTUZUMAB"
Q132,5,gene_evidence_trial_bridge,rag_hybrid,0.3333333333333333,1.0,0.5,1.0,3,1,1.0,783,"ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680, DURVALUMAB, MEDI0680"
Q133,5,gene_evidence_trial_bridge,graphrag,0.375,1.0,0.5454545454545454,1.0,8,3,1.0,85,"VEMURAFENIB, SIROLIMUS, MIRDAMETINIB, AZ628, VTX-11E, SELUMETINIB SULFATE, TRAMETINIB, NF1"
Q133,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,3,0,0.0,930,"Neurofibromatosi, Neurofibromatosi Tipo 1, NF1"
