candidate_id,pmid_raw,pmid,syntactically_valid,invalid_reason,scopes,rule_id,predicate,provenance_level,disease,gene,alteration,intervention,direction,evidence_scope,evidence_record_ids,sibling_drug_count
GCA-a082283f128c49620273b965,16081687,16081687,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lymphoid Leukemia|Lymphoid Leukemia,JAK2,V617F,,Supports,Diagnostic,evidence:1,1
GCA-be152040e3219dfe973785a3,25899785,25899785,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ERBB2,M774DELINSWLV,,Supports,Predictive,evidence:1894,1
GCA-bd85594fac97994c67bc0727,25899785,25899785,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ERBB2,M774DELINSWLV,DACOMITINIB,Sensitivity/Response,Predictive,evidence:1894,1
GCA-41ec0fde6e97a83cd29239bf,24633157,24633157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Angiosarcoma|Angiosarcoma,PTPRB,Loss-of-function,,Supports,Predictive,evidence:1895,1
GCA-9243536d88f6581cb7e9b1fc,24633157,24633157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Angiosarcoma|Angiosarcoma,PTPRB,Loss-of-function,VATALANIB,Sensitivity/Response,Predictive,evidence:1895,2
GCA-7287404d82b6f05c52853207,24633157,24633157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Angiosarcoma|Angiosarcoma,PTPRB,Loss-of-function,SUNITINIB,Sensitivity/Response,Predictive,evidence:1895,2
GCA-b32833016dd178ebea218f0e,9435426,9435426,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Von Hippel-Lindau Disease|Von Hippel-Lindau Disease,VHL,A149S (c.445G>T),,Supports,Predisposing,evidence:1896,1
GCA-2366c9a8bd5e779eca8af005,27908594,27908594,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Ovarian Cancer|Ovarian Cancer,BRCA1,Mutation,,Supports,Predictive,evidence:1897,1
GCA-4e4a3a610980f15fbcc6e06e,27908594,27908594,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Ovarian Cancer|Ovarian Cancer,BRCA1,Mutation,RUCAPARIB PHOSPHATE,Sensitivity/Response,Predictive,evidence:1897,1
GCA-dd2c29cced0cc6d04947fd99,27959684,27959684,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Colorectal Cancer|Colorectal Cancer,KRAS,G12D,,Supports,Predictive,evidence:1898,1
GCA-a63c3be7bcab7bb5fd085f53,27959684,27959684,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,KRAS,G12D,THERAPEUTIC TUMOR INFILTRATING LYMPHOCYTES,Sensitivity/Response,Predictive,evidence:1898,1
GCA-c099f907d945e318a09dc80d,27959684,27959684,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Colorectal Cancer|Colorectal Cancer,HLA-C,COPY-NEUTRAL LOSS OF HETEROZYGOSITY,,Supports,Predictive,evidence:1899,1
GCA-bc7ad1adb6f4ff3772093b01,27959684,27959684,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,HLA-C,COPY-NEUTRAL LOSS OF HETEROZYGOSITY,THERAPEUTIC TUMOR INFILTRATING LYMPHOCYTES,Resistance,Predictive,evidence:1899,1
GCA-bbed4ed0028c63dab591d76b,26701727,26701727,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Hepatocellular Carcinoma|Hepatocellular Carcinoma,JAK1,S703I,,Supports,Predictive,evidence:1900,1
GCA-37d6f01044a716b2579e1116,26701727,26701727,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Hepatocellular Carcinoma|Hepatocellular Carcinoma,JAK1,S703I,RUXOLITINIB PHOSPHATE,Sensitivity/Response,Predictive,evidence:1900,1
GCA-3eeeb1a9bf24ca39c22fab76,21309036,21309036,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lynch Syndrome|Lynch Syndrome,EPCAM,3' Exon Deletion,,Supports,Predisposing,evidence:1901,1
GCA-f4487832b62d1b15c9e0f6b1,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,,Supports,Predictive,evidence:1902,1
GCA-44f40a2a4b592f0d51ac1abe,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,IRINOTECAN HYDROCHLORIDE,Sensitivity/Response,Predictive,evidence:1902,3
GCA-266382a01b01e7203dbf9b2b,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,VEMURAFENIB,Sensitivity/Response,Predictive,evidence:1902,3
GCA-ac07e3d85de09fc0e035817e,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,CETUXIMAB,Sensitivity/Response,Predictive,evidence:1902,3
GCA-f33cb8c0a9a763ced38c334a,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,,Supports,Predictive,evidence:1905,1
GCA-91689ea814f3872e36f8d9b4,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,VEMURAFENIB,Resistance,Predictive,evidence:1905,3
GCA-7065675189f474f964308886,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,CETUXIMAB,Resistance,Predictive,evidence:1905,3
GCA-729e22e6cef5bb691c564e3e,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,IRINOTECAN HYDROCHLORIDE,Resistance,Predictive,evidence:1905,3
GCA-7c1c8f7814ec7d6fddf8d2c6,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,,Supports,Predictive,evidence:1906,1
GCA-3c67a6f5093596a7521ca7a8,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,VEMURAFENIB,Resistance,Predictive,evidence:1906,3
GCA-22f658b5621bad28373d2380,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,CETUXIMAB,Resistance,Predictive,evidence:1906,3
GCA-f01bc80b647189bafc12956a,27729313,27729313,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,IRINOTECAN HYDROCHLORIDE,Resistance,Predictive,evidence:1906,3
GCA-e725212761d63e67bb42b552,20124459,20124459,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Mantle Cell Lymphoma|Mantle Cell Lymphoma,ATM,Mutation,,Supports,Predictive,evidence:1907,1
GCA-9ea410ee72534e8fd123faf7,20124459,20124459,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Mantle Cell Lymphoma|Mantle Cell Lymphoma,ATM,Mutation,OLAPARIB,Sensitivity/Response,Predictive,evidence:1907,1
GCA-f3ae1f69700f223345cb0c36,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Squamous Cell Carcinoma|Lung Squamous Cell Carcinoma,FGFR1,Amplification,,Supports,Predictive,evidence:1908,1
GCA-0062c0237b990701837a1cc4,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Squamous Cell Carcinoma|Lung Squamous Cell Carcinoma,FGFR1,Amplification,INFIGRATINIB,Sensitivity/Response,Predictive,evidence:1908,1
GCA-47591261c36e22d164849d6c,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Breast Cancer|Breast Cancer,FGFR1,Amplification,,Does Not Support,Predictive,evidence:1909,1
GCA-050b16614f78fa4f84666268,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Breast Cancer|Breast Cancer,FGFR1,Amplification,INFIGRATINIB,Resistance,Predictive,evidence:1909,1
GCA-13dfc97d7d500ef7c6108528,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Bladder Carcinoma|Bladder Carcinoma,FGFR3,Mutation,,Supports,Predictive,evidence:1910,1
GCA-d9bbcd854003bac2f9ebcf3b,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Bladder Carcinoma|Bladder Carcinoma,FGFR3,Mutation,INFIGRATINIB,Sensitivity/Response,Predictive,evidence:1910,1
GCA-88a971c12fc23fb538da4e4a,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Bladder Carcinoma|Bladder Carcinoma,FGFR1,Amplification,,Does Not Support,Predictive,evidence:1911,1
GCA-7ad804f8c8f03f4ba0074da4,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Bladder Carcinoma|Bladder Carcinoma,FGFR1,Amplification,INFIGRATINIB,Sensitivity/Response,Predictive,evidence:1911,1
GCA-f485a5beb2a3c807958bccc0,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cholangiocarcinoma|Cholangiocarcinoma,FGFR2,Mutation,,Supports,Predictive,evidence:1912,1
GCA-82493a265ca218a7924d5dc7,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Cholangiocarcinoma|Cholangiocarcinoma,FGFR2,Mutation,INFIGRATINIB,Sensitivity/Response,Predictive,evidence:1912,1
GCA-39670627708901e79764ceab,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cholangiocarcinoma|Cholangiocarcinoma,,Fusion,,Supports,Predictive,evidence:1913,1
GCA-042d324cd083b8f1bfa38f93,27870574,27870574,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Cholangiocarcinoma|Cholangiocarcinoma,,Fusion,INFIGRATINIB,Sensitivity/Response,Predictive,evidence:1913,1
GCA-c887f1447fe8857e13042305,8187067,8187067,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Clear Cell Renal Cell Carcinoma|Clear Cell Renal Cell Carcinoma,VHL,M54IFS (c.162_166delGGAGG),,Supports,Oncogenic,evidence:1914,1
GCA-ae3aeb865b6de0b3336c15c5,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Transitional Cell Carcinoma|Transitional Cell Carcinoma,,Fusion,,Supports,Predictive,evidence:1917,1
GCA-5358e923d3ede7e0bc05cd0a,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Transitional Cell Carcinoma|Transitional Cell Carcinoma,,Fusion,ERDAFITINIB,Sensitivity/Response,Predictive,evidence:1917,1
GCA-0c9575387618d16ec9c3baf0,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cancer|Cancer,,Fusion,,Supports,Predictive,evidence:1918,1
GCA-51ea0b5e682a567e4a7429f7,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Cancer|Cancer,,Fusion,ERDAFITINIB,Sensitivity/Response,Predictive,evidence:1918,1
GCA-6810cd4f392891de0a4bc74d,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cancer|Cancer,,Fusion,,Supports,Predictive,evidence:1919,1
GCA-0d4cc42233d0fe3c51b1d75a,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Cancer|Cancer,,Fusion,ERDAFITINIB,Sensitivity/Response,Predictive,evidence:1919,1
GCA-a4efe2ae0a63858785fedf80,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Endometrial Cancer|Endometrial Cancer,,Fusion,,Supports,Predictive,evidence:1920,1
GCA-514ab0fc78064be1974b8e33,26324363,26324363,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Endometrial Cancer|Endometrial Cancer,,Fusion,ERDAFITINIB,Sensitivity/Response,Predictive,evidence:1920,1
GCA-9c55e2a09a373ebd972759ef,21309039,21309039,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Tuberous Sclerosis|Tuberous Sclerosis,TSC1,R1062W,,Supports,Predisposing,evidence:1921,1
GCA-dde4a1d7222a3c6dcb037c02,27297869,27297869,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Breast Cancer|Breast Cancer,AKT3,Overexpression,,Supports,Predictive,evidence:1922,1
GCA-8ca20174633d1b8b426a7967,27297869,27297869,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Breast Cancer|Breast Cancer,AKT3,Overexpression,AKT INHIBITOR MK2206,Resistance,Predictive,evidence:1922,1
GCA-299378e38bac9a93cb9405d2,24335962,24335962,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Triple-receptor Negative Breast Cancer|Triple-receptor Negative Breast Cancer,AKT3,Overexpression,,Supports,Predictive,evidence:1923,1
GCA-b66bb9a63df9cde260875b63,24335962,24335962,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Triple-receptor Negative Breast Cancer|Triple-receptor Negative Breast Cancer,AKT3,Overexpression,PAN-AKT KINASE INHIBITOR GSK690693,Sensitivity/Response,Predictive,evidence:1923,1
GCA-d17c8901938ade486cf84d97,28211448,28211448,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Breast Cancer|Breast Cancer,BRCA1,Loss-of-function,,Supports,Predictive,evidence:1924,1
GCA-7c1428eeda3ba244901c2dd4,28211448,28211448,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Breast Cancer|Breast Cancer,BRCA1,Loss-of-function,QUARFLOXIN,Sensitivity/Response,Predictive,evidence:1924,2
GCA-4776711c9af94699d181d608,28211448,28211448,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Breast Cancer|Breast Cancer,BRCA1,Loss-of-function,PIDNARULEX,Sensitivity/Response,Predictive,evidence:1924,2
GCA-f0d0ca55da7e6babc729381b,28211448,28211448,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Breast Cancer|Breast Cancer,BRCA2,Loss-of-function,,Supports,Predictive,evidence:1925,1
GCA-990cd33d201feb0dc62f4983,28211448,28211448,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Breast Cancer|Breast Cancer,BRCA2,Loss-of-function,PIDNARULEX,Sensitivity/Response,Predictive,evidence:1925,2
GCA-6236a50277a7a50ac722fc4a,28211448,28211448,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Breast Cancer|Breast Cancer,BRCA2,Loss-of-function,QUARFLOXIN,Sensitivity/Response,Predictive,evidence:1925,2
GCA-014a44e0d4585dec8e302498,10866302,10866302,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cancer|Cancer,PTEN,R173C,,Supports,Predisposing,evidence:1930,1
GCA-fc2afcc917d8bcd7d2ce73e5,9331072,9331072,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Glioblastoma|Glioblastoma,PTEN,Mutation,,Supports,Diagnostic,evidence:1931,1
GCA-928cf6231801b59ec43c61d3,9635567,9635567,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Endometrial Hyperplasia|Endometrial Hyperplasia,PTEN,R173C,,Supports,Oncogenic,evidence:1934,1
GCA-5f4ee47dc354d6e295d0983e,22628360,22628360,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Obsolete PTEN Hamartoma Tumor Syndrome|Obsolete PTEN Hamartoma Tumor Syndrome,PTEN,R173C,,Supports,Predisposing,evidence:1935,1
GCA-4748abedc077738b292037c0,26444240,26444240,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Skin Melanoma|Skin Melanoma,ALK,Alternative Transcript (ATI),,Supports,Predictive,evidence:1936,1
GCA-c3c1901e36d4493f0d9da3d9,26444240,26444240,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Skin Melanoma|Skin Melanoma,ALK,Alternative Transcript (ATI),CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1936,1
GCA-41b31cc96f83ebcd0288a9c9,20022809,20022809,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,EGFR,Mutation,,Supports,Predictive,evidence:1937,1
GCA-4ba2e7505dfc8702fe21a77b,20022809,20022809,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,EGFR,Mutation,GEFITINIB,Sensitivity/Response,Predictive,evidence:1937,1
GCA-f435875509447610c530de68,27302369,27302369,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Colorectal Cancer|Colorectal Cancer,BRAF,V600E,,Supports,Prognostic,evidence:1940,1
GCA-5fb4c4b6b227563e8552ff51,20151405,20151405,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Von Hippel-Lindau Disease|Von Hippel-Lindau Disease,VHL,Exon 1-3 Deletion,,Supports,Predisposing,evidence:1942,1
GCA-4f1c0d2dfc7d4e5727a15a89,20151405,20151405,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Von Hippel-Lindau Disease|Von Hippel-Lindau Disease,VHL,Exon 1 Deletion,,Supports,Predisposing,evidence:1943,1
GCA-06eded35149da4a047ca9fdf,20151405,20151405,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Von Hippel-Lindau Disease|Von Hippel-Lindau Disease,VHL,Exon 1-2 Deletion,,Supports,Predisposing,evidence:1944,1
GCA-7d1b1b57d705988f59274294,15932632,15932632,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Chromophobe Renal Cell Carcinoma|Chromophobe Renal Cell Carcinoma,VHL,M1FS (c.1_17del17),,Supports,Oncogenic,evidence:1945,1
GCA-da55c31e3ee7e078d585f1e6,15932632,15932632,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Clear Cell Renal Cell Carcinoma|Clear Cell Renal Cell Carcinoma,VHL,M1? (c.1-1_20del21),,Supports,Oncogenic,evidence:1946,1
GCA-2cafad7347eaf981df7ba5a7,11505222,11505222,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Clear Cell Renal Cell Carcinoma|Clear Cell Renal Cell Carcinoma,VHL,M1? (c.3G>A),,Supports,Oncogenic,evidence:1947,1
GCA-fc2cd77dab83ab874e388a4a,11536052,11536052,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Renal Cell Carcinoma|Renal Cell Carcinoma,VHL,N7D (c.19A>G),,Supports,Oncogenic,evidence:1948,1
GCA-c7ac5823dd681d0982520d34,12114495,12114495,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Von Hippel-Lindau Disease|Von Hippel-Lindau Disease,VHL,P25L (c.74C>T),,Supports,Predisposing,evidence:1949,1
GCA-79fddef106a014060f488d96,19270817,19270817,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Von Hippel-Lindau Disease|Von Hippel-Lindau Disease,VHL,P59fs (c.173_174insC),,Supports,Predisposing,evidence:1950,1
GCA-51c1593f41171fe26b189673,15932632,15932632,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Clear Cell Renal Cell Carcinoma|Clear Cell Renal Cell Carcinoma,VHL,Y98FS (c.291_310del20),,Supports,Oncogenic,evidence:1951,1
GCA-1d302190d31b7aea940b8ec4,24141786,24141786,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Uveal Melanoma|Uveal Melanoma,GNA11,Mutation,,Supports,Predictive,evidence:1952,1
GCA-4ed355e6c56b46bb6b0d7925,24141786,24141786,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,GNA11,Mutation,SOTRASTAURIN ACETATE,Sensitivity/Response,Predictive,evidence:1952,2
GCA-fb42f484a1f23ff8c5aa05cb,24141786,24141786,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,GNA11,Mutation,MIRDAMETINIB,Sensitivity/Response,Predictive,evidence:1952,2
GCA-22fb8eecd4c72c78818039c3,24141786,24141786,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Uveal Melanoma|Uveal Melanoma,GNAQ,Mutation,,Supports,Predictive,evidence:1953,1
GCA-01ced6c96fefd83ab2c81754,24141786,24141786,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,GNAQ,Mutation,MIRDAMETINIB,Sensitivity/Response,Predictive,evidence:1953,2
GCA-eb64253670461d9d0056ebcb,24141786,24141786,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,GNAQ,Mutation,SOTRASTAURIN ACETATE,Sensitivity/Response,Predictive,evidence:1953,2
GCA-cfc13a522c96ee572ac3a006,28029918,28029918,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Plexiform Neurofibroma|Plexiform Neurofibroma,NF1,Mutation,,Supports,Predictive,evidence:1958,1
GCA-823dd1eb89f3c2738e3d14f1,28029918,28029918,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Plexiform Neurofibroma|Plexiform Neurofibroma,NF1,Mutation,SELUMETINIB SULFATE,Sensitivity/Response,Predictive,evidence:1958,1
GCA-672a197023e4fdd834f8ffaa,26510020,26510020,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Prostate Cancer|Prostate Cancer,ATM,Mutation,,Supports,Predictive,evidence:1960,1
GCA-427c1cf2916a30afe1d5318a,26510020,26510020,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Prostate Cancer|Prostate Cancer,ATM,Mutation,OLAPARIB,Sensitivity/Response,Predictive,evidence:1960,1
GCA-0ac6b893e9c63946d973912b,26510020,26510020,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Prostate Cancer|Prostate Cancer,PALB2,Biallelic Inactivation,,Supports,Predictive,evidence:1963,1
